1654889400000,29044.27000000,29139.46000000,29017.44000000,29040.59000000,467.86461000,1654890299999,13607691.35905020,10401,232.50190000,6761634.64820920,0
1654890300000,29040.58000000,29050.63000000,28968.76000000,28980.02000000,635.71875000,1654891199999,18436549.56279800,12056,281.13354000,8151998.15967210,0
1654891200000,28980.03000000,29181.81000000,28970.00000000,29117.97000000,644.69487000,1654892099999,18762757.31566930,11070,365.21470000,10628212.05377140,0
1654892100000,29117.98000000,29261.39000000,29117.97000000,29204.95000000,521.86298000,1654892999999,15238381.00648440,10494,274.81064000,8024363.82589620,0
1654893000000,29204.96000000,29221.99000000,29177.54000000,29178.01000000,308.50289000,1654893899999,9009007.80486470,8625,152.04353000,4439525.21601620,0
1654893900000,29178.01000000,29229.48000000,29153.00000000,29204.02000000,391.30654000,1654894799999,11423785.05652210,8305,192.15612000,5610245.26486260,0
1654894800000,29204.01000000,29226.72000000,29174.91000000,29184.01000000,177.23327000,1654895699999,5174908.88157430,6688,78.13668000,2281415.83381260,0
1654895700000,29184.01000000,29206.19000000,29167.18000000,29175.59000000,169.21729000,1654896599999,4937983.53478340,5275,99.58815000,2906125.54505270,0
1654896600000,29175.58000000,29249.98000000,29154.81000000,29228.65000000,125.60479000,1654897499999,3666363.15990130,5882,67.20016000,1961660.30362540,0
1654897500000,29228.64000000,29400.00000000,29200.00000000,29200.01000000,380.86691000,1654898399999,11155909.96705060,12701,182.93580000,5358218.22747190,0
1654898400000,29200.01000000,29304.21000000,29195.44000000,29250.00000000,349.20433000,1654899299999,10220761.10074010,8470,183.63689000,5375230.71704500,0
1654899300000,29250.01000000,29280.03000000,29142.14000000,29170.11000000,411.95923000,1654900199999,12033289.20547560,7377,130.79408000,3820152.99634660,0
1654900200000,29170.11000000,29181.65000000,29100.00000000,29135.01000000,339.00389000,1654901099999,9880746.63059640,7513,141.34765000,4119700.36719930,0
1654901100000,29135.01000000,29243.46000000,29135.01000000,29178.15000000,375.28029000,1654901999999,10955572.09813660,7696,234.90834000,6857606.95250010,0
1654902000000,29178.15000000,29212.80000000,29148.50000000,29183.60000000,270.69275000,1654902899999,7898067.10893390,6952,150.23394000,4382736.96093400,0
1654902900000,29183.59000000,29187.62000000,29031.52000000,29115.46000000,580.71768000,1654903799999,16907863.47561990,12493,286.17056000,8331473.78615320,0
1654903800000,29115.45000000,29144.44000000,29067.43000000,29085.00000000,387.09909000,1654904699999,11263865.46874550,9129,192.42165000,5598886.62352300,0
1654904700000,29085.00000000,29108.31000000,29048.24000000,29091.88000000,354.12237000,1654905599999,10299821.31688710,7948,162.93363000,4738897.48673060,0
1654905600000,29091.87000000,29200.00000000,29047.93000000,29178.29000000,546.84630000,1654906499999,15925134.63667840,10572,300.40051000,8747968.10733780,0
1654906500000,29178.29000000,29228.70000000,29139.89000000,29190.63000000,437.15078000,1654907399999,12755118.45813790,7364,278.77409000,8133148.95713270,0
1654907400000,29190.63000000,29248.42000000,29175.04000000,29226.16000000,372.60730000,1654908299999,10887347.25643480,7667,196.45568000,5740084.41583790,0
1654908300000,29226.17000000,29248.19000000,29213.89000000,29233.79000000,155.65128000,1654909199999,4550541.31693230,5054,80.23296000,2345595.95074000,0
1654909200000,29233.79000000,29259.34000000,29196.13000000,29217.25000000,268.40950000,1654910099999,7846387.06695310,6974,118.76175000,3471934.63462950,0
